26 96.5934
38 72.2093
46 59.8764
52 50.0471
60 61.6834
62 60.1156
74 56.5128
102 52.2913
112 59.2246
124 52.7036
128 53.7165
130 52.3513
158 46.6465
190 41.9009
212 35.6538
246 28.5164
316 23.4879
358 22.4552
402 19.3722
464 15.9316
536 15.672
590 14.5617
652 11.8382
712 10.2123
782 8.75213
