1 42.9504
2 38.7912
3 34.7579
4 29.8196
5 26.5149
6 22.1325
7 18.9062
8 15.8739
9 13.1016
10 10.969
11 8.97943
12 7.36204
13 6.08674
14 5.00577
15 4.13031
16 3.39903
17 2.80893
18 2.32302
19 1.88555
20 1.48914
