1 96.5934
2 72.2093
3 59.8764
4 50.0471
5 61.6834
6 60.1156
7 54.9221
8 52.2913
9 52.2937
10 52.7036
11 53.7165
12 52.3513
13 46.6465
14 41.9009
15 35.6538
16 28.5164
17 23.4879
18 22.4552
19 19.3722
20 15.9316
21 15.672
22 14.5617
23 11.8382
24 10.2123
25 8.75213
